379086686	Cluster010448
379086687	Cluster010449
379086688	Cluster027129
379086689	Cluster027128
379086690	Cluster027123
379086691	Cluster027122
379086692	Cluster027121
379086693	Cluster027120
379086694	Cluster027127
379086695	Cluster027126
379086696	Cluster027125
379086697	Cluster027124
379086698	Cluster000578p
379086699	Cluster027269
379086700	Cluster033777
379086701	Cluster033776
379086702	Cluster033775
379086703	Cluster033774
379086704	Cluster026458
379086705	Cluster026459
379086706	Cluster033771
379086707	Cluster033770
379086708	Cluster026454
379086709	Cluster026455
379086710	Cluster026456
379086711	Cluster026457
379086712	Cluster026450
379086713	Cluster026451
379086714	Cluster026453
379086715	Cluster052794
379086716	Cluster052796
379086717	Cluster022519
379086718	Cluster022518
379086719	Cluster052797
379086720	Cluster022511
379086721	Cluster022510
379086722	Cluster022513
379086723	Cluster022512
379086724	Cluster022515
379086725	Cluster010193m
379086726	Cluster022517
379086727	Cluster022516
379086728	Cluster010193p
379086729	Cluster052792
379086730	Cluster052793
379086731	Cluster015800
379086732	Cluster026988
379086733	Cluster026989
379086734	Cluster004256p
379086735	Cluster004403p
379086736	Cluster026982
379086737	Cluster026983
379086738	Cluster026980
379086739	Cluster026986
379086740	Cluster026987
379086741	Cluster026984
379086742	Cluster026985
379086743	Cluster011719
379086744	Cluster011718
379086745	Cluster011715
379086746	Cluster011714
379086747	Cluster011717
379086748	Cluster011716
379086749	Cluster011711
379086750	Cluster011710
379086751	Cluster011713
379086752	Cluster011712
379086753	Cluster034206
379086754	Cluster034207
379086755	Cluster034204
379086756	Cluster034205
379086757	Cluster034202
379086758	Cluster034203
379086759	Cluster025189
379086760	Cluster025188
379086761	Cluster025187
379086762	Cluster025186
379086763	Cluster025185
379086764	Cluster025184
379086765	Cluster025183
379086766	Cluster025182
379086767	Cluster025180
379086768	Cluster012264
379086769	Cluster012265
379086770	Cluster012266
379086771	Cluster012267
379086772	Cluster012260
379086773	Cluster009425
379086774	Cluster012261
379086775	Cluster012262
379086776	Cluster012263
379086777	Cluster023027
379086778	Cluster050012
379086779	Cluster023025
379086780	Cluster024580
379086781	Cluster024581
379086782	Cluster024582
379086783	Cluster024583
379086784	Cluster024584
379086785	Cluster024585
379086786	Cluster024586
379086787	Cluster024587
379086788	Cluster024588
379086789	Cluster024589
379086790	Cluster020800
379086791	Cluster020803
379086792	Cluster020802
379086793	Cluster020805
379086794	Cluster020804
379086795	Cluster020807
379086796	Cluster020806
379086797	Cluster020809
379086798	Cluster020808
379086799	Cluster031300
379086800	Cluster034582
379086801	Cluster043103
379086802	Cluster011422
379086803	Cluster011421
379086804	Cluster043100
379086805	Cluster011427
379086806	Cluster037440
379086807	Cluster009885
379086808	Cluster009886
379086809	Cluster009887
379086810	Cluster009880
379086811	Cluster009881
379086812	Cluster009883
379086813	Cluster011424
379086814	Cluster009888
379086815	Cluster009889
379086816	Cluster003817
379086817	Cluster043108
379086818	Cluster004262
379086819	Cluster030457
379086820	Cluster030456
379086821	Cluster030455
379086822	Cluster030454
379086823	Cluster030453
379086824	Cluster030452
379086825	Cluster030451
379086826	Cluster030450
379086827	Cluster030459
379086828	Cluster030458
379086829	Cluster036110
379086830	Cluster009773
379086831	Cluster036112
379086832	Cluster009776
379086833	Cluster009777
379086834	Cluster036116
379086835	Cluster036117
379086836	Cluster036118
379086837	Cluster036119
379086838	Cluster009778
379086839	Cluster009779
379086840	Cluster031329
379086841	Cluster032391
379086842	Cluster032397
379086843	Cluster028529
379086844	Cluster017528
379086845	Cluster045027
379086846	Cluster017529
379086847	Cluster049798
379086848	Cluster049799
379086849	Cluster049790
379086850	Cluster049792
379086851	Cluster049793
379086852	Cluster049794
379086853	Cluster049795
379086854	Cluster049796
379086855	Cluster049797
379086856	Cluster045004
379086857	Cluster000144m
379086858	Cluster045006
379086859	Cluster045007
379086860	Cluster008236p
379086861	Cluster017520
379086862	Cluster045001
379086863	Cluster045002
379086864	Cluster008236m
379086865	Cluster001201
379086866	Cluster018433
379086867	Cluster018432
379086868	Cluster018430
379086869	Cluster018435
379086870	Cluster018434
379086871	Cluster003594
379086872	Cluster003595
379086873	Cluster003596
379086874	Cluster003597
379086875	Cluster003590
379086876	Cluster003592
379086877	Cluster003593
379086878	Cluster037243
379086879	Cluster037242
379086880	Cluster037241
379086881	Cluster037240
379086882	Cluster037247
379086883	Cluster037246
379086884	Cluster037245
379086885	Cluster037244
379086886	Cluster040168
379086887	Cluster040169
379086888	Cluster037249
379086889	Cluster037248
379086890	Cluster003605m
379086891	Cluster025978
379086892	Cluster025979
379086893	Cluster025976
379086894	Cluster025977
379086895	Cluster025975
379086896	Cluster025972
379086897	Cluster025973
379086898	Cluster025970
379086899	Cluster025971
379086900	Cluster007510
379086901	Cluster052578
379086902	Cluster052579
379086903	Cluster032149
379086904	Cluster032147
379086905	Cluster032145
379086906	Cluster032144
379086907	Cluster032143
379086908	Cluster052571
379086909	Cluster052572
379086910	Cluster032140
379086911	Cluster007433
379086912	Cluster007513
379086913	Cluster007432
379086914	Cluster007514
379086915	Cluster005108
379086916	Cluster007431
379086917	Cluster007515
379086918	Cluster033898
379086919	Cluster033899
379086920	Cluster007516
379086921	Cluster033892
379086922	Cluster033893
379086923	Cluster033890
379086924	Cluster033891
379086925	Cluster033896
379086926	Cluster033895
379086927	Cluster007435
379086928	Cluster007519
379086929	Cluster043676
379086930	Cluster037938
379086931	Cluster008728
379086932	Cluster002649
379086933	Cluster002648
379086934	Cluster002646
379086935	Cluster002645
379086936	Cluster002643
379086937	Cluster002642
379086938	Cluster002640
379086939	Cluster003600
379086940	Cluster037936
379086941	Cluster003601
379086942	Cluster007037
379086943	Cluster007036
379086944	Cluster007035
379086945	Cluster018251p
379086946	Cluster007033
379086947	Cluster007032
379086948	Cluster008023
379086949	Cluster007030
379086950	Cluster003604
379086951	Cluster008029
379086952	Cluster008028
379086953	Cluster007039
379086954	Cluster007038
379086955	Cluster006346
379086956	Cluster006347
379086957	Cluster006345
379086958	Cluster006342
379086959	Cluster006343
379086960	Cluster006340
379086961	Cluster006341
379086962	Cluster019470
379086963	Cluster019471
379086964	Cluster019472
379086965	Cluster019473
379086966	Cluster019474
379086967	Cluster019475
379086968	Cluster006348
379086969	Cluster006349
379086970	Cluster038228
379086971	Cluster038229
379086972	Cluster033238
379086973	Cluster033239
379086974	Cluster033236
379086975	Cluster033237
379086976	Cluster033234
379086977	Cluster033235
379086978	Cluster033232
379086979	Cluster033233
379086980	Cluster033230
379086981	Cluster033231
379086982	Cluster031906
379086983	Cluster001571m
379086984	Cluster000560
379086985	Cluster001571p
379086986	Cluster000034p
379086987	Cluster031907
379086988	Cluster029479
379086989	Cluster029478
379086990	Cluster029477
379086991	Cluster029476
379086992	Cluster029475
379086993	Cluster029474
379086994	Cluster029473
379086995	Cluster029472
379086996	Cluster029471
379086997	Cluster029470
379086998	Cluster012732
379086999	Cluster012733
379087000	Cluster007699
379087001	Cluster007698
379087002	Cluster012736
379087003	Cluster012737
379087004	Cluster012734
379087005	Cluster012735
379087006	Cluster007693
379087007	Cluster007692
379087008	Cluster007690
379087009	Cluster007697
379087010	Cluster007696
379087011	Cluster007695
379087012	Cluster018269p
379087013	Cluster014467
379087014	Cluster015968
379087015	Cluster015969
379087016	Cluster015962
379087017	Cluster015963
379087018	Cluster015960
379087019	Cluster015961
379087020	Cluster015966
379087021	Cluster015967
379087022	Cluster015964
379087023	Cluster015965
379087024	Cluster001690
379087025	Cluster001693
379087026	Cluster001695
379087027	Cluster001694
379087028	Cluster002708m
379087029	Cluster035262
379087030	Cluster001699
379087031	Cluster035261
379087032	Cluster007961
379087033	Cluster007960
379087034	Cluster007963
379087035	Cluster007962
379087036	Cluster007965
379087037	Cluster007964
379087038	Cluster007967
379087039	Cluster007966
379087040	Cluster007969
379087041	Cluster007968
379087042	Cluster039571
379087043	Cluster039570
379087044	Cluster039577
379087045	Cluster039576
379087046	Cluster039575
379087047	Cluster003271
379087048	Cluster003273
379087049	Cluster003275
379087050	Cluster003274
379087051	Cluster003276
379087052	Cluster003279
379087053	Cluster003278
379087054	Cluster035264
379087055	Cluster040986
379087056	Cluster040987
379087057	Cluster040984
379087058	Cluster040985
379087059	Cluster040982
379087060	Cluster040983
379087061	Cluster001529
379087062	Cluster001528
379087063	Cluster001527
379087064	Cluster001526
379087065	Cluster001523
379087066	Cluster001522
379087067	Cluster001521
379087068	Cluster001520
379087069	Cluster026015
379087070	Cluster005699
379087071	Cluster038253
379087072	Cluster043805
379087073	Cluster013069
379087074	Cluster013068
379087075	Cluster028708
379087076	Cluster028709
379087077	Cluster013065
379087078	Cluster013064
379087079	Cluster013067
379087080	Cluster013066
379087081	Cluster013061
379087082	Cluster013060
379087083	Cluster028700
379087084	Cluster013062
379087085	Cluster005695
379087086	Cluster038252
379087087	Cluster031901
379087088	Cluster005697
379087089	Cluster035309
379087090	Cluster005104
379087091	Cluster001187m
379087092	Cluster030158
379087093	Cluster030159
379087094	Cluster030156
379087095	Cluster035301
379087096	Cluster030154
379087097	Cluster030155
379087098	Cluster030152
379087099	Cluster030153
379087100	Cluster005690
379087101	Cluster005692
379087102	Cluster000568
379087103	Cluster022778
379087104	Cluster053236
379087105	Cluster053468
379087106	Cluster042856
379087107	Cluster042857
379087108	Cluster042854
379087109	Cluster042855
379087110	Cluster042852
379087111	Cluster042853
379087112	Cluster042850
379087113	Cluster022774
379087114	Cluster022777
379087115	Cluster042858
379087116	Cluster051067
379087117	Cluster051066
379087118	Cluster051065
379087119	Cluster051064
379087120	Cluster010608
379087121	Cluster010609
379087122	Cluster051061
379087123	Cluster010604
379087124	Cluster010605
379087125	Cluster010606
379087126	Cluster010607
379087127	Cluster010600
379087128	Cluster010601
379087129	Cluster010602
379087130	Cluster014778
379087131	Cluster001800p
379087132	Cluster014774
379087133	Cluster014775
379087134	Cluster014776
379087135	Cluster014777
379087136	Cluster014770
379087137	Cluster014771
379087138	Cluster014772
379087139	Cluster014773
379087140	Cluster038769
379087141	Cluster038768
379087142	Cluster038765
379087143	Cluster038764
379087144	Cluster038766
379087145	Cluster038761
379087146	Cluster038760
379087147	Cluster038763
379087148	Cluster038762
379087149	Cluster018054
379087150	Cluster000486
379087151	Cluster036659
379087152	Cluster036658
379087153	Cluster036653
379087154	Cluster036652
379087155	Cluster036657
379087156	Cluster036656
379087157	Cluster036655
379087158	Cluster036654
379087159	Cluster031384
379087160	Cluster026732
379087161	Cluster000484
379087162	Cluster023918
379087163	Cluster023919
379087164	Cluster031235
379087165	Cluster023912
379087166	Cluster023913
379087167	Cluster023910
379087168	Cluster023911
379087169	Cluster023916
379087170	Cluster023917
379087171	Cluster023914
379087172	Cluster023915
379087173	Cluster000483
379087174	Cluster009636
379087175	Cluster047989
379087176	Cluster047988
379087177	Cluster047987
379087178	Cluster047986
379087179	Cluster047985
379087180	Cluster047984
379087181	Cluster047983
379087182	Cluster047982
379087183	Cluster047981
379087184	Cluster047980
379087185	Cluster016608
379087186	Cluster016609
379087187	Cluster011530p
379087188	Cluster045859
379087189	Cluster045858
379087190	Cluster045857
379087191	Cluster045856
379087192	Cluster016601
379087193	Cluster016606
379087194	Cluster016607
379087195	Cluster045851
379087196	Cluster016605
379087197	Cluster017955
379087198	Cluster017954
379087199	Cluster017957
379087200	Cluster017956
379087201	Cluster017950
379087202	Cluster017953
379087203	Cluster017952
379087204	Cluster044726
379087205	Cluster044727
379087206	Cluster044724
379087207	Cluster044725
379087208	Cluster017959
379087209	Cluster017958
379087210	Cluster044720
379087211	Cluster044721
379087212	Cluster050859
379087213	Cluster050858
379087214	Cluster050851
379087215	Cluster050850
379087216	Cluster050853
379087217	Cluster050852
379087218	Cluster050855
379087219	Cluster050854
379087220	Cluster050857
379087221	Cluster050856
379087222	Cluster012624p
379087223	Cluster054896
379087224	Cluster019801
379087225	Cluster019800
379087226	Cluster019803
379087227	Cluster019802
379087228	Cluster019805
379087229	Cluster019804
379087230	Cluster019807
379087231	Cluster019806
379087232	Cluster019809
379087233	Cluster019808
379087234	Cluster002493p
379087235	Cluster039192
379087236	Cluster012817
379087237	Cluster012816
379087238	Cluster012815
379087239	Cluster017862
379087240	Cluster017864
379087241	Cluster010383
379087242	Cluster002560p
379087243	Cluster013148
379087244	Cluster003277p
379087245	Cluster003277m
379087246	Cluster019339
379087247	Cluster045652
379087248	Cluster025091
379087249	Cluster047972
379087250	Cluster042074
379087251	Cluster042075
379087252	Cluster042076
379087253	Cluster042077
379087254	Cluster042070
379087255	Cluster042071
379087256	Cluster042073
379087257	Cluster042078
379087258	Cluster042079
379087259	Cluster046764
379087260	Cluster046765
379087261	Cluster046766
379087262	Cluster049559
379087263	Cluster046760
379087264	Cluster046761
379087265	Cluster046762
379087266	Cluster046763
379087267	Cluster048650
379087268	Cluster046768
379087269	Cluster046769
379087270	Cluster053036
379087271	Cluster053037
379087272	Cluster053034
379087273	Cluster026976m
379087274	Cluster053032
379087275	Cluster053033
379087276	Cluster014211m
379087277	Cluster053031
379087278	Cluster013146
379087279	Cluster031386
379087280	Cluster002771
379087281	Cluster011272
379087282	Cluster011273
379087283	Cluster014211p
379087284	Cluster011270
379087285	Cluster026976p
379087286	Cluster051896
379087287	Cluster051897
379087288	Cluster051894
379087289	Cluster051895
379087290	Cluster051892
379087291	Cluster051893
379087292	Cluster051890
379087293	Cluster051891
379087294	Cluster018987
379087295	Cluster051898
379087296	Cluster051899
379087297	Cluster018329
379087298	Cluster049555
379087299	Cluster026564p
379087300	Cluster019056
379087301	Cluster006645
379087302	Cluster019057
379087303	Cluster000489
379087304	Cluster019054
379087305	Cluster019055
379087306	Cluster019052
379087307	Cluster019053
379087308	Cluster021662
379087309	Cluster021663
379087310	Cluster021660
379087311	Cluster021661
379087312	Cluster021666
379087313	Cluster021667
379087314	Cluster021664
379087315	Cluster021665
379087316	Cluster021668
379087317	Cluster021669
379087318	Cluster047681
379087319	Cluster042765
379087320	Cluster020399
379087321	Cluster020398
379087322	Cluster020391
379087323	Cluster020390
379087324	Cluster020393
379087325	Cluster020392
379087326	Cluster020395
379087327	Cluster020394
379087328	Cluster020397
379087329	Cluster020396
379087330	Cluster027628
379087331	Cluster027629
379087332	Cluster027620
379087333	Cluster027621
379087334	Cluster027622
379087335	Cluster027623
379087336	Cluster027625
379087337	Cluster027626
379087338	Cluster027627
379087339	Cluster002550
379087340	Cluster021647
379087341	Cluster011401m
379087342	Cluster009578
379087343	Cluster011401p
379087344	Cluster043848
379087345	Cluster043849
379087346	Cluster009574
379087347	Cluster009575
379087348	Cluster009576
379087349	Cluster009577
379087350	Cluster009570
379087351	Cluster043843
379087352	Cluster009572
379087353	Cluster009573
379087354	Cluster049800
379087355	Cluster049801
379087356	Cluster049802
379087357	Cluster049803
379087358	Cluster049804
379087359	Cluster004129
379087360	Cluster049806
379087361	Cluster049807
379087362	Cluster004124
379087363	Cluster004125
379087364	Cluster004126
379087365	Cluster050074
379087366	Cluster004120
379087367	Cluster004121
379087368	Cluster004122
379087369	Cluster004123
379087370	Cluster026294
379087371	Cluster020539
379087372	Cluster020538
379087373	Cluster020535
379087374	Cluster020534
379087375	Cluster020537
379087376	Cluster020536
379087377	Cluster020531
379087378	Cluster020530
379087379	Cluster020533
379087380	Cluster020532
379087381	Cluster026295
379087382	Cluster002692p
379087383	Cluster032309
379087384	Cluster032308
379087385	Cluster032301
379087386	Cluster032300
379087387	Cluster032303
379087388	Cluster032302
379087389	Cluster032305
379087390	Cluster032304
379087391	Cluster032307
379087392	Cluster032306
379087393	Cluster014386
379087394	Cluster010505m
379087395	Cluster006792
379087396	Cluster041130
379087397	Cluster006938
379087398	Cluster005370
379087399	Cluster005371
379087400	Cluster031380
379087401	Cluster005376
379087402	Cluster029703
379087403	Cluster005377
379087404	Cluster019030
379087405	Cluster005374
379087406	Cluster005375
379087407	Cluster051308
379087408	Cluster051309
379087409	Cluster051306
379087410	Cluster051307
379087411	Cluster051304
379087412	Cluster051305
379087413	Cluster051302
379087414	Cluster006933
379087415	Cluster051300
379087416	Cluster051301
379087417	Cluster006932
379087418	Cluster013572
379087419	Cluster004483
379087420	Cluster031381
379087421	Cluster022708
379087422	Cluster022709
379087423	Cluster025579
379087424	Cluster022700
379087425	Cluster022701
379087426	Cluster022702
379087427	Cluster022703
379087428	Cluster022704
379087429	Cluster022705
379087430	Cluster022706
379087431	Cluster025575
379087432	Cluster024625
379087433	Cluster024624
379087434	Cluster024627
379087435	Cluster024626
379087436	Cluster024621
379087437	Cluster024620
379087438	Cluster024623
379087439	Cluster024622
379087440	Cluster024629
379087441	Cluster024628
379087442	Cluster029055
379087443	Cluster029054
379087444	Cluster010332p
379087445	Cluster026089
379087446	Cluster040998
379087447	Cluster026088
379087448	Cluster010332m
379087449	Cluster029051
379087450	Cluster029050
379087451	Cluster001328
379087452	Cluster001321
379087453	Cluster001320
379087454	Cluster001323
379087455	Cluster001322
379087456	Cluster001324
379087457	Cluster001327
379087458	Cluster001326
379087459	Cluster052541
379087460	Cluster026081
379087461	Cluster034071
379087462	Cluster034070
379087463	Cluster034073
379087464	Cluster026080
379087465	Cluster034075
379087466	Cluster034074
379087467	Cluster025398
379087468	Cluster025399
379087469	Cluster025396
379087470	Cluster025397
379087471	Cluster007982p
379087472	Cluster025395
379087473	Cluster025392
379087474	Cluster025393
379087475	Cluster025390
379087476	Cluster025391
379087477	Cluster007982m
379087478	Cluster029059
379087479	Cluster030798
379087480	Cluster030799
379087481	Cluster030790
379087482	Cluster030791
379087483	Cluster030792
379087484	Cluster030793
379087485	Cluster030794
379087486	Cluster030795
379087487	Cluster030796
379087488	Cluster030797
379087489	Cluster010016p
379087490	Cluster032266
379087491	Cluster010016m
379087492	Cluster027050m
379087493	Cluster035670
379087494	Cluster035671
379087495	Cluster035672
379087496	Cluster035674
379087497	Cluster035675
379087498	Cluster035676
379087499	Cluster035677
379087500	Cluster035678
379087501	Cluster035679
379087502	Cluster054219
379087503	Cluster054218
379087504	Cluster028629
379087505	Cluster028628
379087506	Cluster039162
379087507	Cluster039163
379087508	Cluster039164
379087509	Cluster039165
379087510	Cluster039166
379087511	Cluster039167
379087512	Cluster028621
379087513	Cluster028620
379087514	Cluster028623
379087515	Cluster028622
379087516	Cluster028625
379087517	Cluster028624
379087518	Cluster028627
379087519	Cluster028626
379087520	Cluster023901m
379087521	Cluster023901p
379087522	Cluster015388
379087523	Cluster007069m
379087524	Cluster032265
379087525	Cluster005314
379087526	Cluster005315
379087527	Cluster005316
379087528	Cluster005317
379087529	Cluster005310
379087530	Cluster005311
379087531	Cluster005312
379087532	Cluster005313
379087533	Cluster041112
379087534	Cluster041113
379087535	Cluster041110
379087536	Cluster041111
379087537	Cluster005318
379087538	Cluster005319
379087539	Cluster041114
379087540	Cluster041115
379087541	Cluster006953
379087542	Cluster006952
379087543	Cluster006951
379087544	Cluster006950
379087545	Cluster006957
379087546	Cluster006956
379087547	Cluster006955
379087548	Cluster006954
379087549	Cluster006959
379087550	Cluster006958
379087551	Cluster032262
379087552	Cluster024326
379087553	Cluster049349
379087554	Cluster049348
379087555	Cluster024327
379087556	Cluster040933
379087557	Cluster015381
379087558	Cluster008622m
379087559	Cluster013432
379087560	Cluster036323
379087561	Cluster036322
379087562	Cluster036321
379087563	Cluster036320
379087564	Cluster036327
379087565	Cluster036325
379087566	Cluster036324
379087567	Cluster036329
379087568	Cluster036328
379087569	Cluster025436
379087570	Cluster013433
379087571	Cluster020169
379087572	Cluster024329
379087573	Cluster002390m
379087574	Cluster029543
379087575	Cluster032261
379087576	Cluster029542
379087577	Cluster029541
379087578	Cluster029540
379087579	Cluster029547
379087580	Cluster029546
379087581	Cluster003411
379087582	Cluster003410
379087583	Cluster003413
379087584	Cluster003412
379087585	Cluster047613
379087586	Cluster003414
379087587	Cluster003417
379087588	Cluster003416
379087589	Cluster041063
379087590	Cluster029544
379087591	Cluster040649
379087592	Cluster026553
379087593	Cluster047619
379087594	Cluster047618
379087595	Cluster048436
379087596	Cluster048437
379087597	Cluster048434
379087598	Cluster012605
379087599	Cluster048432
379087600	Cluster048433
379087601	Cluster048430
379087602	Cluster048431
379087603	Cluster012602
379087604	Cluster048438
379087605	Cluster012603
379087606	Cluster007589
379087607	Cluster003609
379087608	Cluster007588
379087609	Cluster018662
379087610	Cluster018663
379087611	Cluster018660
379087612	Cluster018661
379087613	Cluster018666
379087614	Cluster018667
379087615	Cluster018664
379087616	Cluster018665
379087617	Cluster018668
379087618	Cluster018669
379087619	Cluster019399
379087620	Cluster019398
379087621	Cluster040391
379087622	Cluster040390
379087623	Cluster040397
379087624	Cluster040396
379087625	Cluster040395
379087626	Cluster040394
379087627	Cluster019391
379087628	Cluster019390
379087629	Cluster019393
379087630	Cluster019392
379087631	Cluster019395
379087632	Cluster019394
379087633	Cluster019397
379087634	Cluster019396
379087635	Cluster012608
379087636	Cluster033919
379087637	Cluster033918
379087638	Cluster033916
379087639	Cluster033915
379087640	Cluster012609
379087641	Cluster033913
379087642	Cluster033912
379087643	Cluster033911
379087644	Cluster033910
379087645	Cluster008275
379087646	Cluster008276
379087647	Cluster008277
379087648	Cluster008270
379087649	Cluster008271
379087650	Cluster008272
379087651	Cluster008273
379087652	Cluster008278
379087653	Cluster008279
379087654	Cluster052309
379087655	Cluster052308
379087656	Cluster052307
379087657	Cluster052306
379087658	Cluster052305
379087659	Cluster052304
379087660	Cluster052303
379087661	Cluster052302
379087662	Cluster052301
379087663	Cluster046566
379087664	Cluster046567
379087665	Cluster046564
379087666	Cluster046565
379087667	Cluster046563
379087668	Cluster046560
379087669	Cluster018396
379087670	Cluster046568
379087671	Cluster046569
379087672	Cluster039986
379087673	Cluster039987
379087674	Cluster039984
379087675	Cluster039985
379087676	Cluster039982
379087677	Cluster039983
379087678	Cluster039980
379087679	Cluster039981
379087680	Cluster014954
379087681	Cluster014955
379087682	Cluster014950
379087683	Cluster014951
379087684	Cluster014952
379087685	Cluster014953
379087686	Cluster019539
379087687	Cluster019538
379087688	Cluster003436
379087689	Cluster019535
379087690	Cluster019534
379087691	Cluster019537
379087692	Cluster019536
379087693	Cluster019531
379087694	Cluster019530
379087695	Cluster019533
379087696	Cluster019532
379087697	Cluster015034
379087698	Cluster003434
379087699	Cluster002985m
379087700	Cluster003433
379087701	Cluster015036
379087702	Cluster003432
379087703	Cluster000449
379087704	Cluster000448
379087705	Cluster003431
379087706	Cluster000443
379087707	Cluster000442
379087708	Cluster000440
379087709	Cluster000446
379087710	Cluster000445
379087711	Cluster000444
379087712	Cluster013458
379087713	Cluster013459
379087714	Cluster014488
379087715	Cluster015032
379087716	Cluster013450
379087717	Cluster014483
379087718	Cluster013452
379087719	Cluster013453
379087720	Cluster013454
379087721	Cluster013455
379087722	Cluster013456
379087723	Cluster014485
379087724	Cluster006131
379087725	Cluster006133
379087726	Cluster006132
379087727	Cluster006135
379087728	Cluster006134
379087729	Cluster006137
379087730	Cluster006136
379087731	Cluster006139
379087732	Cluster006138
379087733	Cluster040666
379087734	Cluster029899
379087735	Cluster041146
379087736	Cluster029898
379087737	Cluster015038
379087738	Cluster015039
379087739	Cluster040669
379087740	Cluster013485
379087741	Cluster027428
379087742	Cluster027429
379087743	Cluster027422
379087744	Cluster027423
379087745	Cluster027420
379087746	Cluster027421
379087747	Cluster027426
379087748	Cluster027427
379087749	Cluster027424
379087750	Cluster027425
379087751	Cluster029893
379087752	Cluster000385p
379087753	Cluster029892
379087754	Cluster012509
379087755	Cluster012508
379087756	Cluster012505
379087757	Cluster012504
379087758	Cluster012506
379087759	Cluster012501
379087760	Cluster012500
379087761	Cluster012503
379087762	Cluster012502
379087763	Cluster041143
379087764	Cluster027390
379087765	Cluster027391
379087766	Cluster027392
379087767	Cluster027393
379087768	Cluster027394
379087769	Cluster027395
379087770	Cluster027396
379087771	Cluster027397
379087772	Cluster027398
379087773	Cluster027399
379087774	Cluster050273
379087775	Cluster050272
379087776	Cluster050275
379087777	Cluster050274
379087778	Cluster050277
379087779	Cluster050276
379087780	Cluster011468
379087781	Cluster017476
379087782	Cluster017366
379087783	Cluster017367
379087784	Cluster054978
379087785	Cluster017365
379087786	Cluster017362
379087787	Cluster017363
379087788	Cluster054972
379087789	Cluster054973
379087790	Cluster054970
379087791	Cluster054971
379087792	Cluster054976
379087793	Cluster054977
379087794	Cluster054974
379087795	Cluster017369
379087796	Cluster017225
379087797	Cluster006373
379087798	Cluster018206
379087799	Cluster008803
379087800	Cluster017224
379087801	Cluster045138
379087802	Cluster045139
379087803	Cluster008802
379087804	Cluster045135
379087805	Cluster045136
379087806	Cluster045137
379087807	Cluster045130
379087808	Cluster008801
379087809	Cluster045132
379087810	Cluster045133
379087811	Cluster009260
379087812	Cluster001827p
379087813	Cluster008800
379087814	Cluster043973
379087815	Cluster008807
379087816	Cluster043970
379087817	Cluster043971
379087818	Cluster037809
379087819	Cluster037808
379087820	Cluster037805
379087821	Cluster037804
379087822	Cluster037806
379087823	Cluster037801
379087824	Cluster037800
379087825	Cluster037803
379087826	Cluster001827m
379087827	Cluster043974
379087828	Cluster000545p
379087829	Cluster005693m
379087830	Cluster009267
379087831	Cluster035539
379087832	Cluster035538
379087833	Cluster000545m
379087834	Cluster005693p
379087835	Cluster035533
379087836	Cluster035532
379087837	Cluster035531
379087838	Cluster035530
379087839	Cluster035537
379087840	Cluster035535
379087841	Cluster035534
379087842	Cluster004735m
379087843	Cluster044045
379087844	Cluster003784
379087845	Cluster045518
379087846	Cluster004735p
379087847	Cluster004090
379087848	Cluster001161m
379087849	Cluster032048
379087850	Cluster008821
379087851	Cluster032049
379087852	Cluster032046
379087853	Cluster010839
379087854	Cluster010838
379087855	Cluster010837
379087856	Cluster010836
379087857	Cluster010833
379087858	Cluster010832
379087859	Cluster010831
379087860	Cluster010830
379087861	Cluster014109
379087862	Cluster014108
379087863	Cluster014107
379087864	Cluster014106
379087865	Cluster014105
379087866	Cluster014104
379087867	Cluster014103
379087868	Cluster014102
379087869	Cluster014101
379087870	Cluster014100
379087871	Cluster032040
379087872	Cluster032041
379087873	Cluster019483
379087874	Cluster023899
379087875	Cluster023898
379087876	Cluster023897
379087877	Cluster023896
379087878	Cluster023895
379087879	Cluster023894
379087880	Cluster023893
379087881	Cluster023892
379087882	Cluster023891
379087883	Cluster023890
379087884	Cluster035605
379087885	Cluster035604
379087886	Cluster035603
379087887	Cluster017474
379087888	Cluster054283
379087889	Cluster043268
379087890	Cluster043269
379087891	Cluster043266
379087892	Cluster043267
379087893	Cluster043264
379087894	Cluster010447m
379087895	Cluster043263
379087896	Cluster043260
379087897	Cluster043261
379087898	Cluster022270
379087899	Cluster022271
379087900	Cluster022272
379087901	Cluster022273
379087902	Cluster022274
379087903	Cluster022275
379087904	Cluster010447p
379087905	Cluster015279
379087906	Cluster015276
379087907	Cluster015277
379087908	Cluster015274
379087909	Cluster015275
379087910	Cluster015272
379087911	Cluster015273
379087912	Cluster015270
379087913	Cluster015271
379087914	Cluster039114
379087915	Cluster017549
379087916	Cluster032052
379087917	Cluster006237
379087918	Cluster053948
379087919	Cluster053949
379087920	Cluster053946
379087921	Cluster053947
379087922	Cluster034260
379087923	Cluster025128
379087924	Cluster035071
379087925	Cluster039118
379087926	Cluster006235
379087927	Cluster022854
379087928	Cluster022855
379087929	Cluster022856
379087930	Cluster022857
379087931	Cluster022850
379087932	Cluster022851
379087933	Cluster022852
379087934	Cluster022853
379087935	Cluster022858
379087936	Cluster022859
379087937	Cluster025121
379087938	Cluster036553
379087939	Cluster030800
379087940	Cluster030801
379087941	Cluster030802
379087942	Cluster030803
379087943	Cluster030804
379087944	Cluster030805
379087945	Cluster030807
379087946	Cluster030808
379087947	Cluster030809
379087948	Cluster003836p
379087949	Cluster036558
379087950	Cluster003836m
379087951	Cluster009442
379087952	Cluster036559
